year,month,circle,type_of_connection,service_provider,value,unit,notes
2021,May,Gujarat,wireless,Bharti Airtel,12011680,value in absolute number,
2021,May,Haryana,wireless,Bharti Airtel,5506028,value in absolute number,
2021,May,Himachal Pradesh,wireless,Bharti Airtel,3258052,value in absolute number,
2021,May,Jammu and Kashmir,wireless,Bharti Airtel,5459282,value in absolute number,
2021,May,Karnataka,wireless,Bharti Airtel,29978857,value in absolute number,
2021,May,Kerala,wireless,Bharti Airtel,6724552,value in absolute number,
2021,May,Kolkata,wireless,Bharti Airtel,5733488,value in absolute number,
2021,May,Madhya Pradesh,wireless,Bharti Airtel,15261811,value in absolute number,
2021,May,Maharashtra,wireless,Bharti Airtel,19097058,value in absolute number,
2021,May,Mumbai,wireless,Bharti Airtel,9548361,value in absolute number,
2021,May,North East,wireless,Bharti Airtel,5363803,value in absolute number,
2021,May,Odisha,wireless,Bharti Airtel,11047738,value in absolute number,
2021,May,Punjab,wireless,Bharti Airtel,11426774,value in absolute number,
2021,May,Rajasthan,wireless,Bharti Airtel,21519647,value in absolute number,
2021,May,Tamil Nadu,wireless,Bharti Airtel,27017998,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,Bharti Airtel,35216994,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,Bharti Airtel,17009243,value in absolute number,
2021,May,West Bengal,wireless,Bharti Airtel,15155590,value in absolute number,
2021,May,All India,wireless,Bharti Airtel,348297492,value in absolute number,
2021,May,Andhra Pradesh,wireless,Reliance Communications,938,value in absolute number,
2021,May,Assam,wireless,Reliance Communications,,value in absolute number,
2021,May,Bihar,wireless,Reliance Communications,153,value in absolute number,
2021,May,Delhi,wireless,Reliance Communications,440,value in absolute number,
2021,May,Gujarat,wireless,Reliance Communications,189,value in absolute number,
2021,May,Haryana,wireless,Reliance Communications,71,value in absolute number,
2021,May,Himachal Pradesh,wireless,Reliance Communications,96,value in absolute number,
2021,May,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2021,May,Karnataka,wireless,Reliance Communications,1744,value in absolute number,
2021,May,Kerala,wireless,Reliance Communications,444,value in absolute number,
2021,May,Kolkata,wireless,Reliance Communications,27,value in absolute number,
2021,May,Madhya Pradesh,wireless,Reliance Communications,337,value in absolute number,
2021,May,Maharashtra,wireless,Reliance Communications,332,value in absolute number,
2021,May,Mumbai,wireless,Reliance Communications,814,value in absolute number,
2021,May,North East,wireless,Reliance Communications,0,value in absolute number,
2021,May,Odisha,wireless,Reliance Communications,191,value in absolute number,
2021,May,Punjab,wireless,Reliance Communications,338,value in absolute number,
2021,May,Rajasthan,wireless,Reliance Communications,295,value in absolute number,
2021,May,Tamil Nadu,wireless,Reliance Communications,673,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,Reliance Communications,319,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,Reliance Communications,250,value in absolute number,
2021,May,West Bengal,wireless,Reliance Communications,911,value in absolute number,
2021,May,All India,wireless,Reliance Communications,8562,value in absolute number,
2021,May,Andhra Pradesh,wireless,Vodafone Idea,15315444,value in absolute number,
2021,May,Assam,wireless,Vodafone Idea,3129613,value in absolute number,
2021,May,Bihar,wireless,Vodafone Idea,11662759,value in absolute number,
2021,May,Delhi,wireless,Vodafone Idea,15978312,value in absolute number,
2021,May,Gujarat,wireless,Vodafone Idea,25022251,value in absolute number,
2021,May,Haryana,wireless,Vodafone Idea,8226254,value in absolute number,
2021,May,Himachal Pradesh,wireless,Vodafone Idea,646962,value in absolute number,
2021,May,Jammu and Kashmir,wireless,Vodafone Idea,484944,value in absolute number,
2021,May,Karnataka,wireless,Vodafone Idea,8849389,value in absolute number,
2021,May,Kerala,wireless,Vodafone Idea,17021822,value in absolute number,
2021,May,Kolkata,wireless,Vodafone Idea,6621148,value in absolute number,
2021,May,Madhya Pradesh,wireless,Vodafone Idea,21110885,value in absolute number,
2021,May,Maharashtra,wireless,Vodafone Idea,31283854,value in absolute number,
2021,May,Mumbai,wireless,Vodafone Idea,11106524,value in absolute number,
2021,May,North East,wireless,Vodafone Idea,1348960,value in absolute number,
2021,May,Odisha,wireless,Vodafone Idea,2253847,value in absolute number,
2021,May,Punjab,wireless,Vodafone Idea,8609759,value in absolute number,
2021,May,Rajasthan,wireless,Vodafone Idea,11973038,value in absolute number,
2021,May,Tamil Nadu,wireless,Vodafone Idea,19014909,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,Vodafone Idea,21949776,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,Vodafone Idea,19183593,value in absolute number,
2021,May,West Bengal,wireless,Vodafone Idea,16827402,value in absolute number,
2021,May,All India,wireless,Vodafone Idea,277621445,value in absolute number,
2021,May,Andhra Pradesh,wireless,BSNL,9192651,value in absolute number,
2021,May,Assam,wireless,BSNL,3057755,value in absolute number,
2021,May,Bihar,wireless,BSNL,5736135,value in absolute number,
2021,May,Delhi,wireless,BSNL,,value in absolute number,
2021,May,Gujarat,wireless,BSNL,5891951,value in absolute number,
2021,May,Haryana,wireless,BSNL,5010614,value in absolute number,
2021,May,Himachal Pradesh,wireless,BSNL,2995317,value in absolute number,
2021,May,Jammu and Kashmir,wireless,BSNL,1272874,value in absolute number,
2021,May,Karnataka,wireless,BSNL,7156832,value in absolute number,
2021,May,Kerala,wireless,BSNL,10896006,value in absolute number,
2021,May,Kolkata,wireless,BSNL,2466608,value in absolute number,
2021,May,Madhya Pradesh,wireless,BSNL,6200881,value in absolute number,
2021,May,Maharashtra,wireless,BSNL,6743800,value in absolute number,
2021,May,Mumbai,wireless,BSNL,,value in absolute number,
2021,May,North East,wireless,BSNL,1369472,value in absolute number,
2021,May,Odisha,wireless,BSNL,6409243,value in absolute number,
2021,May,Punjab,wireless,BSNL,5505616,value in absolute number,
2021,May,Rajasthan,wireless,BSNL,6170809,value in absolute number,
2021,May,Tamil Nadu,wireless,BSNL,10659589,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,BSNL,11260414,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,BSNL,5796235,value in absolute number,
2021,May,West Bengal,wireless,BSNL,2551036,value in absolute number,
2021,May,All India,wireless,BSNL,116343838,value in absolute number,
2021,May,Andhra Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Assam,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Bihar,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Delhi,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Gujarat,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Haryana,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Himachal Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Jammu and Kashmir,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Karnataka,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Kerala,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Kolkata,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Madhya Pradesh,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Maharashtra,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Mumbai,wireless,BSNL (VNOs),,value in absolute number,
2021,May,North East,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Odisha,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Punjab,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Rajasthan,wireless,BSNL (VNOs),,value in absolute number,
2021,May,Tamil Nadu,wireless,BSNL (VNOs),51054,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,BSNL (VNOs),,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,BSNL (VNOs),,value in absolute number,
2021,May,West Bengal,wireless,BSNL (VNOs),,value in absolute number,
2021,May,All India,wireless,BSNL (VNOs),51054,value in absolute number,
2021,May,Andhra Pradesh,wireless,MTNL,,value in absolute number,
2021,May,Assam,wireless,MTNL,,value in absolute number,
2021,May,Bihar,wireless,MTNL,,value in absolute number,
2021,May,Delhi,wireless,MTNL,2160035,value in absolute number,
2021,May,Gujarat,wireless,MTNL,,value in absolute number,
2021,May,Haryana,wireless,MTNL,,value in absolute number,
2021,May,Himachal Pradesh,wireless,MTNL,,value in absolute number,
2021,May,Jammu and Kashmir,wireless,MTNL,,value in absolute number,
2021,May,Karnataka,wireless,MTNL,,value in absolute number,
2021,May,Kerala,wireless,MTNL,,value in absolute number,
2021,May,Kolkata,wireless,MTNL,,value in absolute number,
2021,May,Madhya Pradesh,wireless,MTNL,,value in absolute number,
2021,May,Maharashtra,wireless,MTNL,,value in absolute number,
2021,May,Mumbai,wireless,MTNL,1130785,value in absolute number,
2021,May,North East,wireless,MTNL,,value in absolute number,
2021,May,Odisha,wireless,MTNL,,value in absolute number,
2021,May,Punjab,wireless,MTNL,,value in absolute number,
2021,May,Rajasthan,wireless,MTNL,,value in absolute number,
2021,May,Tamil Nadu,wireless,MTNL,,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,MTNL,,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,MTNL,,value in absolute number,
2021,May,West Bengal,wireless,MTNL,,value in absolute number,
2021,May,All India,wireless,MTNL,3290820,value in absolute number,
2021,May,Andhra Pradesh,wireless,Reliance Jio,32146712,value in absolute number,
2021,May,Assam,wireless,Reliance Jio,9450522,value in absolute number,
2021,May,Bihar,wireless,Reliance Jio,33067494,value in absolute number,
2021,May,Delhi,wireless,Reliance Jio,19981390,value in absolute number,
2021,May,Gujarat,wireless,Reliance Jio,26797458,value in absolute number,
2021,May,Haryana,wireless,Reliance Jio,9272994,value in absolute number,
2021,May,Himachal Pradesh,wireless,Reliance Jio,4201402,value in absolute number,
2021,May,Jammu and Kashmir,wireless,Reliance Jio,4647452,value in absolute number,
2021,May,Karnataka,wireless,Reliance Jio,21847733,value in absolute number,
2021,May,Kerala,wireless,Reliance Jio,10395303,value in absolute number,
2021,May,Kolkata,wireless,Reliance Jio,11438926,value in absolute number,
2021,May,Madhya Pradesh,wireless,Reliance Jio,35538446,value in absolute number,
2021,May,Maharashtra,wireless,Reliance Jio,37069773,value in absolute number,
2021,May,Mumbai,wireless,Reliance Jio,15224364,value in absolute number,
2021,May,North East,wireless,Reliance Jio,4335591,value in absolute number,
2021,May,Odisha,wireless,Reliance Jio,14742014,value in absolute number,
2021,May,Punjab,wireless,Reliance Jio,13240912,value in absolute number,
2021,May,Rajasthan,wireless,Reliance Jio,25886616,value in absolute number,
2021,May,Tamil Nadu,wireless,Reliance Jio,25732759,value in absolute number,
2021,May,Uttar Pradesh (East),wireless,Reliance Jio,32473715,value in absolute number,
2021,May,Uttar Pradesh (West),wireless,Reliance Jio,21516605,value in absolute number,
2021,May,West Bengal,wireless,Reliance Jio,22217967,value in absolute number,
2021,May,All India,wireless,Reliance Jio,431226148,value in absolute number,
2021,April,Andhra Pradesh,wireless,Bharti Airtel,31318378,value in absolute number,
2021,April,Assam,wireless,Bharti Airtel,9379532,value in absolute number,
2021,April,Bihar,wireless,Bharti Airtel,36139628,value in absolute number,
2021,April,Delhi,wireless,Bharti Airtel,16341350,value in absolute number,
2021,April,Gujarat,wireless,Bharti Airtel,12169824,value in absolute number,
2021,April,Haryana,wireless,Bharti Airtel,5578327,value in absolute number,
2021,April,Himachal Pradesh,wireless,Bharti Airtel,3300897,value in absolute number,
2021,April,Jammu and Kashmir,wireless,Bharti Airtel,5531037,value in absolute number,
2021,April,Karnataka,wireless,Bharti Airtel,30372948,value in absolute number,
2021,April,Kerala,wireless,Bharti Airtel,6813547,value in absolute number,
2021,April,Kolkata,wireless,Bharti Airtel,5809009,value in absolute number,
2021,April,Madhya Pradesh,wireless,Bharti Airtel,15462632,value in absolute number,
2021,April,Maharashtra,wireless,Bharti Airtel,19351657,value in absolute number,
2021,April,Mumbai,wireless,Bharti Airtel,9673482,value in absolute number,
2021,April,North East,wireless,Bharti Airtel,5434984,value in absolute number,
2021,April,Odisha,wireless,Bharti Airtel,11194259,value in absolute number,
2021,April,Punjab,wireless,Bharti Airtel,11577153,value in absolute number,
2021,April,Rajasthan,wireless,Bharti Airtel,21803772,value in absolute number,
2021,April,Tamil Nadu,wireless,Bharti Airtel,27373468,value in absolute number,
2021,April,Uttar Pradesh (East),wireless,Bharti Airtel,35688683,value in absolute number,
2021,April,Uttar Pradesh (West),wireless,Bharti Airtel,17239660,value in absolute number,
2021,April,West Bengal,wireless,Bharti Airtel,15356786,value in absolute number,
2021,April,All India,wireless,Bharti Airtel,352911013,value in absolute number,
2021,April,Andhra Pradesh,wireless,Reliance Communications,1013,value in absolute number,
2021,April,Assam,wireless,Reliance Communications,,value in absolute number,
2021,April,Bihar,wireless,Reliance Communications,154,value in absolute number,
2021,April,Delhi,wireless,Reliance Communications,443,value in absolute number,
2021,April,Gujarat,wireless,Reliance Communications,193,value in absolute number,
2021,April,Haryana,wireless,Reliance Communications,72,value in absolute number,
2021,April,Himachal Pradesh,wireless,Reliance Communications,96,value in absolute number,
2021,April,Jammu and Kashmir,wireless,Reliance Communications,0,value in absolute number,
2021,April,Karnataka,wireless,Reliance Communications,1757,value in absolute number,
2021,April,Kerala,wireless,Reliance Communications,448,value in absolute number,
2021,April,Kolkata,wireless,Reliance Communications,27,value in absolute number,
2021,April,Madhya Pradesh,wireless,Reliance Communications,344,value in absolute number,
2021,April,Maharashtra,wireless,Reliance Communications,380,value in absolute number,
2021,April,Mumbai,wireless,Reliance Communications,861,value in absolute number,
2021,April,North East,wireless,Reliance Communications,0,value in absolute number,
2021,April,Odisha,wireless,Reliance Communications,191,value in absolute number,
2021,April,Punjab,wireless,Reliance Communications,339,value in absolute number,
2021,April,Rajasthan,wireless,Reliance Communications,298,value in absolute number,
2021,April,Tamil Nadu,wireless,Reliance Communications,697,value in absolute number,
2021,April,Uttar Pradesh (East),wireless,Reliance Communications,389,value in absolute number,
